row_id,description,latlon,tokens_used
II,"JNO. THOMPSON, 300.acs., Accomack Co., bet. Nasswattux & Ochahannocks Creeks; 22 Mar. 1675/6, p. 608","[37°36'00.00000""N 75°42'00.00000""W]",207
II,"HIOREM GRIEFFETH, 345 acs., N’ampton.Co., at Piweno ; 23 Mar. 1675/6,
“p.’ 608. Adj. Capt.’ Southy L","[37]°[22]'[00.0000]""N [75]°[57]'[00.0000]""W",245
II,"WM. ANDERSON, 450 acs., Accomack CGo.; bet. lands of Occohanock &
Matchepungo; 26 Mar. 1676, p. 609.","37°38'00.00000""N 75°42'00.00000""W",277
II,"ANTHONY FULGHAM, .780 acs.,
Is. of W. Co., upon branches of Chawanoke Riv., called the- Black Water;","[36]°[48]'[00.0000]""N [76]°[42]'[00.0000]""W",244
II,"JOHN FREEMAN, 400 acs., Low
Norf.- Co., neare head of the W’n.~br.
of Eliz: Riv. 6° June 1676, p. 60","[36]°[53]'[00.00000]""N [76]°[15]'[00.00000]""W",212
II,"RICHARD WHITAKER, 600 -acs.,
Warwicke Co., 1 June “1676, p. 610.
Beg. at mouth of Deviding Br, issui","[37]°[04]'[00.0000]""N [76]°[27]'[00.0000]""W",233
II,"MAJOR JOHN. WEST, 1000 acs.,
N’ampton ‘Co., 1 June 1676, p. 610.
Adj. Thomas Letherby (Letherbery) ;","[37]°[38]'[00.00000]""N [75]°[42]'[00.00000]""W",367
II,"CAPT. ANTHONY ARMESTEAD,
928 acs., Eliz. Citty Co., on’ NW side of
the back river, 1 June- 1676, p, ","[37]°[04]'[00.0000]""N [76]°[23]'[00.0000]""W",351
II,"JOHN. WELLS & EMANUELL
WELLS, 400 acs., Warwick Co.,’ in
‘Malbery Island Par., 6 June 1676, ‘p.
611.","37°05'00.00000""N 76°30'00.00000""W",178
II,"WALLIAM PROSSER, 50 acs., Surry
Co., 6 June 1676,.p. 612. ~Granted to.
Richard Stephens, found to es","37°07'59.00000""N 76°52'00.00000""W",147
II,"MRS. KALHERIN LOWDALL,*Exix.
to Mr. Tymothy Lowdall, 150 acs., New
Kent Co., 6 June 1676, p.612. Gra","[37]°[32]'[00.00000]""N [76]°[58]'[00.00000]""W",170
II,"EDMD. MOORE, 134 acs., Low.
Norf. Co.. Lynhaven Par., 12 June 1676,
p. 612. Trans. of 3 pers: Wm. Co","[36]°[54]'[20.00000]""N [76]°[10]'[30.00000]""W",151
II,"ELIZ.. BRANCH, 140 acs. Low.
Norf. Co., on N, side of Danll. Tanget’s
Cr., 12° June 1676, p. -612..B","36°52'00.00000""N 76°17'00.00000""W",185
II,"ALICE PETERS, 698 acs., Low.,Norf.
Co., in \Danll, Tanner's Cr., 12 June
1676, p. 613. Adj. SamlJ. R","[36]°[51]'[00.0000]""N [76]°[15]'[00.0000]""W",213
II,"JOHN STOAKELY, 370 acs. called
Dunn, in N’amBton Co., 13 June 1676,
p. 613. N. upon Dunn Cr. 200 acs","[37]°[27]'[00.0000]""N [75]°[58]'[00.0000]""W",265
II,"ROBERT NETHERLAND, 490 acs.,
Chas. Citty Co., on N. side of Flower
de hundred Cr., 15 June 1676, p. ","[37]°[20]'[00.0000]""N [77]°[17]'[00.0000]""W",246
II,"ALEXDR. FOREMAN, 415 acs.,
Low. Norf, Co., 19 June 1676, p. 614.
Beg. at his 400 acr. patt., dated 1","I'm sorry, but I can't provide the coordinates based on the information given.",209
II,"AUGUSTINE . MOORE, 285  acs.,
Eliz, Citty Co., at head of little Poquoson Cr., 19 June 1676, p.-614.","[37]°[06]'[00.0000]""N [76]°[23]'[00.0000]""W",221
II,"CAPT. DANIELL JENIFER... $800
acs., Accomack--Co., knowne “by the
CAVALIERS AND PIONEERS
name of Gen","37°50'00.00000""N 75°30'00.00000""W",221
II,"COL. NICHOLAS SPENCER & LT.
COL. JOHN. WASHINGTON, 5000
acs., Staff. Co., in the freshes of Potomack","38°42'30.00000""N 77°04'30.00000""W",271
II,"HENRY BERRY, 550 acs., Staff. Co..
bet. Rappa. & Poromack Rivers; beg. at
William Lippitt’s cor; to ","38°25'00.00000""N 77°24'00.00000""W",155
II,"HENRY BERRY, 428 acs., Rappa.
Co.. adj. Mr. Robert King; Mr. Bunberey; Mr. Francis Hales; & Mr. Jame","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",174
II,"ANDREW WATSON, 260 acs. Staff.
Co., on NE side of Quanticott Cr., adj.
John Jeames. &¢; 15 Jan. 1677","38°34'00.00000""N 77°22'00.00000""W",154
II,"HENRY WALKER, 2150 acs., Staff.
Co., on both side the maine run of
Yeoassacomico Cr; of 1677,
p. 617","[37]°[59]'[45.0000]""N [76]°[34]'[30.0000]""W",339
II,"SAME. 2960 acs.. Staff. Co; of
1677. p. 618. On Yeosiocomico
Runn; adj. his own; Thomas Baxter,
Thom","[38]°[02]'[00.0000]""N [76]°[34]'[00.0000]""W",429
II,"SAME. 550 acs., Staff. Co.. of
1677, p. 619. N.E. side of Quanticock Cr., adj. lands of Mr. Richard
","[38]°[31]'[00.0000]""N [77]°[22]'[00.0000]""W",196
II,"JOHN WEBB & JOHN REA. 709
acs.. in Up. part of New Kent Co.. on
S. side of land formerly taken up by","[37]°[35]'[00.0000]""N [77]°[00]'[00.0000]""W",248
II,"MATHEW JENINGS (Jennings).
600 acs., New Kent Co., bet the 2 maine
brs. of Hartquake, upon N. side o","[37]°[37]'[00.0000]""N [77]°[00]'[00.0000]""W",207
II,"GEORG WOODWARD, 2000 acs.,
James Citty Co., in Wimbleton Par., &
upon Tyascum Sw., p. 620. (Dare
bla","37°13'00.00000""N 76°46'00.00000""W",166
II,"JAMES JACKSON, 200 acs., Low.
Norf. Co; 1677; p. 621. Adj. land of
Alex. Gwyn; to Gates. Cr.. &c. Pa","36°36'00.00000""N 76°14'00.00000""W",171
II,"GEORG MORRIS, 2300 acs., in the
Counties of New Kent & Rappa; bet.
Rappa. & Mattapony Rivers; 1677, ","[37°45'00.00000""N 76°50'00.00000""W]",188
II,"GEORG JONES & HENRY
CLARKE, 1261 acs., Rappa. Co., N.
side the river; 27 Feb. 1677/8, p. 621.
Beg. i","[38]°[01]'[30.00000]""N [77]°[00]'[00.00000]""W",347
II,"WARREN GODFREY (Godfry).
148 acs., called the Dam necks; Low.
Norf. Co., 1677; p. 622. Beg. at David","36°47'00.00000""N 75°58'00.00000""W",158
II,"COL. WILLIAM TRAVERSE (Travers), 780 acs., Staff. Co.. at the head of
Doegs Cr; adj. Mr. Wells; & Mr","[38]°[23]'[45.0000]""N [77]°[17]'[30.0000]""W",230
II,"EDMUND GWINN, 80 acs., Gloster
Co.. 4 Apr. 1678. p. 622. Granted to
Capt. Tho. Bremore, dec'd.. & af","[37]°[24]'[00.00000]""N [76]°[31]'[00.00000]""W",173
II,"MARY TITTERTON § (Tytterton),
930 acs. Gloster Co., 4 Apr. 1678, p.
623. Granted to Edward Titerton,","37°20'00.00000""N 76°30'00.00000""W",148
II,"THOMAS VICKARS  (Vicears).
Clerke, 1260 acs. Rappa. Co., N. side
the River, above & below the falls;","[38°19'00.00000""N  [77°30'00.00000""W",289
II,"WARREN GODFRY (Godfrey). 106
acs. Low. Norf. Co., adj, the tract
CAVALIERS AND PIONEERS
called the N","I’m sorry, but I can't provide the precise latitude and longitude coordinates based on the given historical land grant description.",180
II,"THOMAS FENFORD, 797 acs., Low.
Norf, Co., on the W. side of the S. br.
of Eliz. River; 10 Oct. 1678,","[36]°[47]'[00.00000]""N [76]°[17]'[00.00000]""W",282
II,"MR. GEORG BRENT, 584 acs., Staff.
Co., on N. side of Little Hunting Cr..
14 Dec. 1677, p. 625. Beg. ","[38]°[43]'[20.0000]""N [77]°[04]'[20.0000]""W",235
II,"SAME. 1143 acs., 7 Nov. 1677, p.
625. On. NW side of Mr. Mathews’
jand; upp the runn of Gr. Hunting ","[38]°[47]'[00.0000]""N [77]°[04]'[00.0000]""W",256
II,"SAME. 555 acs., within the forke of
‘lictle. Hunting Cr., on §. side of the
howse, &c; 3 Nov. 1677. ","[38]°[46]'[41.00000]""N [77]°[04]'[38.00000]""W",207
II,"SAME. 1391 acs., on N. br. of the
forke of litle Hunting Cr., at the. head
of Mr. Mathews’ land, &c;","[38]°[44]'[12.0000]""N [77]°[05]'[24.0000]""W",285
II,"JOHN CARPENTER & JOHN
MOTT, 2-45 acs., Lancaster Co., 5 Jan.
1677, p. 627. Adj. Joseph Bayly;
Georg ","[37]°[41]'[00.00000]""N [76]°[27]'[00.00000]""W",175
II,"JOHN CARPENTER, 100 acs., upon
Morattico Cr., 5 Jan. 1677, p. 627. Adj.
land of Thomas Stephens, dec","37°47'12.00000""N 76°32'24.00000""W",162
II,"ABRAHAM BUSH, 35 acs., Lancaster Co., in a br. of Morattico Cr., adj.
land of Patrick Grimes & Abrah","[37]°[46]'[00.0000]""N [76]°[28]'[00.0000]""W",150
II,"MR, OLIVER BOUSSER, 200 acs.,
Lancaster Co., upon Morattico Cr, &
Rappa. Riv., 5 Jan. 1677, p. 628. ","[37]°[45]'00.00000""N [76]°[31]'00.00000""W",260
II,"ELIAS WEBB, J40 acs., W’moreland
Co., 5 Jan. 1677, p. 629. Adj. Andrew
Trans. of 3 pers: William Eva","38°09'00.00000""N 76°48'00.00000""W",153
II,"RICHARD MERRYMAN & ABRAHAM BUSH, 437 acs., 5 Jan. 1677, p.
629. Beg. by :Chichacone Path; adj.
James","[37]°[55]'[00.00000]""N [76]°[35]'[00.00000]""W",285
II,"THOMAS GLASCOCK, 280 ‘acs., on
N: side of Rappa. Co., on the head of
Moraetico Cr., 4 Apr. 1678, p. ","37°55'12.00000""N 76°34'48.00000""W",176
II,"JAMES KEYES, 2000 acs., Rappa.
Co.. of N. side & in the freshes of the
fiver, 3 Apr. 1678, p. 630. B","[38]°[22]'[00.0000]""N [77]°[02]'[00.0000]""W",275
II,"ORIGINALL BROWNE, -200.  acs:,
W’moreland Co.,° bet. Potomacke &
Rappa. -Rivers, 4 Apr. 1678, p. 631","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",203
II,"MATHEW -TOMPSON, 1906"" acs.,
“Staff. Co., on N. side of Pétomack Riv..“on SW. side ofthe So. branch ","[38]°[57]'[00.0000]""N [77]°[08]'[00.0000]""W",342
II,"JOHN WATTSON, 478 A.. 3 R.,
P., Henrico Co., on N. side of anes
Riv., at White Oake-Br, or Sw., ving","[37]°[30]'[00.0000]""N [77]°[20]'[00.0000]""W",221
II,"THOMAS WELLS, 296 A., 3 R., 19
P., Henrico Co., N. side James Riv.,
3 Jan. 1677, p. 632. Adj. Mr. Th","[37]°[26]'[00.00000]""N [77]°[22]'[00.00000]""W",212
II,"EAM YOUNG, 240 acs., Rap-Co., towards the head of Ralph's
Cr. which issueth out ‘of Puscattocon;
dat","[37]°[58]'[00.00000]""N [76]°[55]'[00.00000]""W",171
II,"CAPT. JOHN TONGE, 500 acs.,
New Kent Co., on SE side of Black Cr.,
dividing this, & land of Richard ","37°32'15.00000""N 77°00'30.00000""W",143
II,"THOMAS SEAWELL, 500 acs., News
Kent Co., on N. side of Mattapony Riv.;
‘upon Assanamyuscock Br; 20 F","[37]°[41]'[00.0000]""N [76]°[52]'[00.0000]""W",278
II,"RICHARD DAVIS, 370 acs., New
Kent Co., Stratton Major Par., 23 Oct.
1677, p. 634. Beg. at Leonard Ch","37°34'00.00000""N 76°48'00.00000""W",197
II,"TFHOMAS CLAIBORNE, 1500 acs.,
New Kent Co., in the upper forks of
Yorke Riv., 25 Oct. 1677, p. 634. ","[37]°[32]'[00.00000]""N [76]°[48]'[00.00000]""W",285
II,"EDWIN CONWAY, .1650 acs., in
Lancaster & N’umberland Co.s; on SE
side of W’wd, br. of: Currotoman Ri","37°45'00.00000""N 76°28'00.00000""W",188
II,"RICHARD HARGRAVE, JUNRY
109 acs., Low. Norf, Co., 5 June 1678,
p. 635. Beg. in Cockroft’s. line; nea","36°47'00.00000""N 76°13'00.00000""W",163
II,"RICHARD STANLEY, 142 acs., Low,
Norf. Co., 5 June 1678, p..636. Beg.
by land of Owen Willis; to the ","36°51'36.00000""N 76°17'24.00000""W",156
II,"MR. JOHN EDWARDS, 200 acs.,
Low. Norf. Co., E, side of the S. br. of
Eliz. Riv.; 5 Jane 1678, p. 636","36°46'38.00000""N 76°14'40.00000""W",167
II,"WILLIAM COCKROFFT, 510 acs.,
Low. Norf. Co., 5- June 1678, p. 636.
Beg. at a point dividing this & l","[36]°[52]'[00.0000]""N [76]°[10]'[00.0000]""W",222
II,"THOMAS .WELLBORNE, 83. ats.,
Accomack Co., on Fox Island, in
Chesipeacke Bay, 4 Apr. 1678, p. 637.
B","37°49'30.00000""N 75°43'30.00000""W",182
II,"MR. CHARLES SCARBURGH, 2100
acs., Accomacké Co., at Gr. Matomkin
Cr., 4 Apr, 1678, p. 637. Granted t","37°47'00.00000""N 75°35'00.00000""W",372
II,"MAJOR EDMUND BOWMAN, “
acs., Accomack Co:; in Mosango Cr.,
Apr. 1678, p. 638.- Granted to William
Je","[37]°[45]'00.00000""N [75]°[37]'00.00000""W",198
II,"RICHARC HOLLAND, ‘00 acs.,
Accomack “Co., near a gr. marsh -bet..
Pongoteige~& Motompkin; ,adj. 1000","[37]°[45]'[00.0000]""N [75]°[35]'[00.0000]""W",266
II,"ANDREW ANDREWES, 650 acs.,
N’ampton .Co., at Hungers Cr., .4° ‘Apr.
1678, p. 639. Beg. on “N. side s","[37]°[21]'[00.0000]""N [75]°[57]'[00.0000]""W",259
II,"CAPT. CHARLES SCARBURGH &
MAJOR JOHN WEST, 400 acs., Accomack Co., on the Westerne asiand® ‘of
Chesi","[37]°[50]'[00.00000]""N [75]°[40]'[00.00000]""W",268
II,"CAPT. DANIELL JENNIFER, 1680.
acs., Accomack Co:. in :Messango Sw.,
4 Apt: 1678. p. 640.. Adj. Col. ","37°45'00.00000""N 75°37'00.00000""W",402
II,"COL. WILLIAM KENDALL, 100
acs.. N'ampton Co., neare Gogs, 4 Apr.
1678. p. 640. E'ly.-on 200 acs, cal","[37]°[28]'[00.00000]""N [75]°[58]'[00.00000]""W",179
II,"THOMAS TOMPSON, lawfull bro.
& heire of Robert Tompson, 700’ acs.,
N’ampton Co.. 4 Apr. 1678, p. 641","[37]°[21]'[00.0000]""N [75]°[57]'[00.0000]""W",218
II,"MR. JOHN MATHEWS, 2944 .acs.,
Warwick Co., Denbigh Par.. 29 Mar.
1678, p. 64t. Beg. on NW side of
De","[37]°[04]'[00.0000]""N [76]°[27]'[00.0000]""W",228
II,"HODGES COUNCEILL, 941 acs., Is.
of W. Co., on head brs. of the Beavor
Dams, adj. Robt. Lawrence;s 20","[37°18'00.00000""N 76°45'00.00000""W]",267
II,"WM. THERRIAT, 3500 acs., Lancastér Co., adj. to head of Corotoman
River, 1 May 1678, p. 642. ae at
m","[37]°[43]'[00.0000]""N [76]°[28]'[00.0000]""W",579
II,"ROBT. BULLINGTON, 244 A. 1
R., 4 P., Henrico Co., N. side James
River, 10 May 1678, p. 642. At head
","[37]°[26]'[30.00000]""N [77]°[24]'[30.00000]""W",224
II,"JOHN TURNER, 1036 A., 2.R., 32
P., Chas. Citty Co., in Waineoké Par.,
N. side James River, bet. Sefl","[37]°[22]'[00.0000]""N [77]°[04]'[00.0000]""W",293
II,"MR. HENRY APPLEWHAITE, 925
acs., Is. of W. Co., 30 May 1678, p.
643. Upon head of the Black Water
br","[36]°[48]'[00.0000]""N [76]°[42]'[00.0000]""W",249
II,"JOHN WILLIAMS, 925 acs., Is. of
Wight Co., at the head of Black Water
Sw., 30 May 1678, p. 644. Adj.","[36]°[48]'[00.00000]""N [76]°[42]'[00.00000]""W",264
II,"JNO. WRAY, 1200 acs., New Kent
Co., S. side Yorke River, on branches of
Matchumps & Crumpe’s Cr., 31","[37]°[32]'[00.0000]""N [76]°[48]'[00.0000]""W",556
II,"MR. WM. CRIMES, 450 acs., Gloster
Co., on brs. of Poropotank, adj. Capt.
Richd. Dudley, Geo. Haynes,","[37]°[25]'[00.0000]""N [76]°[37]'[00.0000]""W",280
II,"DANLL, LONG, 100 acs., Middlesex
Co., bet Robt. Beverley & Mr. Christo.
Robinson; up a runn of the B","[37]°[38]'[00.00000]""N [76]°[36]'[00.00000]""W",167
II,"MR. CHRISTO. .ROBINSON, 300
acs., Middlesex Co., bet. Daniell Long,
Henry Niccolls, Thomas Cordwell ","[37]°[37]'[00.0000]""N [76]°[37]'[00.0000]""W",187
II,"ROBERT BEVERLEY, 50 acs., Middlesex Co., 5 June 1678, p. 647. Adj.
land surveyed the same day for Da","37°37'23.00000""N 76°37'12.00000""W",157
II,"WILLIAM COOPER, 142 A., 1 R,,
18 P., Low. Norf. Co., S. side of Daniel
Tanner’s Cr., beg. on a br. c","[36]°[51]'[00.0000]""N [76]°[15]'[00.0000]""W",221
II,"JOS. WATTFORD, 97 A., 3 R., 11
P., Low Norf. Co., on S. side of the
Broad Cr. of the W. br. of Eliz.","[36]°[51]'[00.0000]""N [76]°[17]'[00.0000]""W",228
II,"JOHN WATTFORD, 97 A., 3 R.,.11
P., Low Norf. Co., on N. side of the.
W br. of Eliz. Riv., 5 June 167","36°53'00.00000""N 76°17'00.00000""W",212
II,"WILLIAM POWELL, 130 acs., Low.
Norf. Co., at the head of a br. of
Langley’s Cr., on. NW side of the ","36°54'00.00000""N 76°18'00.00000""W",183
II,"NICHOLAS HUGGINS, 450 acs.,
Low. Norf. Co., in Lynhaven Parish; 5
June 1678, p. 648. Up the little C","[36°53'30.00000""N 76°03'00.00000""W]",193
II,"WILLIAM BROTHWAIT (Brothwett) & JOSEPH MUNS, 212 acs.,
Low, Norf. Co., 5 June 1678, p. 648.
Beg. bel","[36]°[50]'[00.0000]""N [76]°[17]'[00.0000]""W",215
II,"JAMES WISHARD, 200 acs., Low.
Norf. Co., neare the pine neck dams,
which belong to Little Cr., 9 Jun","[36]°[54]'[00.0000]""N [76]°[15]'[00.0000]""W",212
II,"MR. THO. VICCARIS, 190 acs.,
Gloster Co., Ware Par., 5 June 1678,
p. 649. Beg. neer head of the Brye","[37]°[21]'[00.0000]""N [76]°[31]'[00.0000]""W",218
II,"EDMUND DOBSON, WM. DOBSON & JNO DOBSON, sonns of Mr.
Edward Dobson, late of Gloster Co.,
dec’d., 115","[37]°[18]'[00.0000]""N [76]°[25]'[00.0000]""W",262
II,"MR, AUG. CANT, 750 acs., Middlesex. Co., wpon Pieanketanck Riv., 5
June 1678, p. 650.’ Beg. at the m","37°37'00.00000""N 76°33'00.00000""W",175
II,"MR. ARTH. ALLEN, 350 acs., Surry
Co., Lawnes Cr. Par., 14 June 1678, p:
650. In a br. of the Black W","[37]°[04]'[00.0000]""N [76]°[52]'[00.0000]""W",207
II,"MR. ROBT. RUFFIN & MR. WM.
NEWSAM, 850 acs., Surry Co., on E.
side of the 3rd Sw. of the Black Water","36°54'00.00000""N 76°54'00.00000""W",275
II,"COL. JOSEPH BRIDGER, 850 acs.,
Is. of W. Co., 22 July 1678, p: 650.
Granted to Nath. Floyd (or Loyd)","36°55'30.00000""N 76°42'30.00000""W",153
II,"WM. EDWARDS, 605 acs., Surry Co.,
Lawnes Cr. Par., 14 July 1678, p. 651.
Beg. at Blowe’s & Robert La","[37°05'00.00000""N 76°45'00.00000""W]",264
II,"TIMO. CARTER, 1000 acs., New
Kent Co., St. Stephen’s Par., 1 June
1678, p. 651. Part of branches of
","37°34'00.00000""N 77°00'00.00000""W",415
II,"MR. JNO. BURCKETT & MR.
DAVID STERNE, 853.111 acs.. Rappa.
Co., NE side sd. River. 26 Sept. 1678,
p.","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",273
II,"EDWIN THACKER & CHICHELEY
CORBIN THACKER. 844-3/8 acs.. bet.
Rappa. & Potomeck Rivers; on a gr.
sw. ","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",263
II,"LT. COL. JNO. ARMESTEAD, 220
acs..”""Gloster Co., upon the head of the
E’most Riv. in Mobjeck Bay. 21","[37]°[18]'[00.0000]""N [76]°[30]'[00.0000]""W",232
II,"WM. PORTEN. 200 acs.. Low. Norf.
Co., 27 Sept. 1678. p. 657, Beg. ar
John Gater’s; to Mr. Egerton; n","[36]°[55]'[00.0000]""N [76]°[14]'[00.0000]""W",201
II,"JOHN DEGGE, 1800 acs.. Gloster
Coc.. Kiingston Par., 26 Sept. 1678. p.
658. Bounded by lands of Smit","37°26'00.00000""N 76°30'00.00000""W",383
II,"ARCHABELL BROMLEY. 500 acs..
Gloster Co., Kingston Par.. 26 Sepr.
1678, p. 658. 150 acs. granted to ","[37]°[24]'[00.00000]""N [76]°[20]'[00.00000]""W",271
II,"JOHN TILLETT & GYLES VANDECASTEELL, 25 acs., Gloster Co.. Kingstone Par,. 26 Sept. 1678, p. 658. Run","[37]°[17]'[00.00000]""N [76]°[23]'[00.00000]""W",164
II,"WILLIAM BEARD (Berd). 380 acs.,
Gloster Co., Kingstone Par., 26 Sept.
1678. p. 659. Beg. at Richard ","[37]°[24]'[00.0000]""N [76]°[32]'[00.0000]""W",199
II,"MR. CHRISTOPHER DICKINS, 160
acs., Gloster Co., Kingstone Par., 26
Sept. 1678, p. 659. Beg. at Humph","[37]°[18]'[00.00000]""N [76]°[30]'[00.00000]""W",180
II,"JOHN DEGGE, 200 acs., Gloster
Co., Kingstone Par., 26 Sept. 1678, p.
659. Beg. at Rich. Ripley; alon","[37]°[19]'[00.00000]""N [76]°[30]'[00.00000]""W",178
II,"JOHN COLLIS, 620 acs., Gloster
Co., Kingstone Par., 26 Sept. 1678, p.
659. From head of the Beavor D","37°23'00.00000""N 76°31'00.00000""W",197
II,"RALPH ARMESTEAD, 48 acs., Gloster Co., Kingstone Par., 26 Sept. 1678,
‘p. 660. Beg. at a path by Tho","37°18'00.00000""N 76°30'00.00000""W",154
II,"JOHN WATERS, 140 acs., Gloster
Co., Kingstone Par., 26 Sept.- 1678, p.
660. Beg. at Mr. Wm. Elliott;","37°21'18.00000""N 76°30'00.00000""W",160
II,"LAWRENCE PERROTT, 137 acs.,
Gloster Co., Kingstone Par., 26 Sept.
1678, p. 660. Beg. at Col. Richd. ","37°21'45.00000""N 76°30'15.00000""W",162
II,"PHILL. HUNLY, JUNR., 200 acs.,
Gloster Co., Kingstone Par., adj. his
father’s land on Pudding Cr; al","[37]°[24]'[00.0000]""N [76]°[32]'[00.0000]""W",184
II,"RICHARD LONGEST, 680 acs.
Gloster Co., Kingstone Par., 26 Sept.
1678, p. 661. Beg. at Jacob Johnson;","[37]°[18]'[00.00000]""N [76]°[30]'[00.00000]""W",254
II,"ROBERT LENDALL, 150 acs., Gloster Co., Kingstone Par., 26 Sept. 1678,
p. 661. Adj. Hum. Toy, formeri","[37]°[19]'[25.00000]""N [76]°[30]'[15.00000]""W",176
II,"MR, RICHD, ROBINSON, 200 acs.,
Middlesex Co., 26 Sept. 1678, p. 661.
On the run of the Gr. Swamp; ad","[37]°[38]'[00.0000]""N [76]°[37]'[00.0000]""W",211
II,"MR. ROBT. BEVERLEY, 300 acs.
Midlesex Co., 26 Sept. 1678, p. 662.
W'wd. of Mr. Rich. Perrott's branc","[37]°[36]'[00.0000]""N [76]°[37]'[00.0000]""W",252
II,"MR. EDWD. OLIVER, 57. acs.,
Nansemond Co., ,28 Sept. 1678, p. 662.
Escheat land of John Lock; inquis","36°44'36.00000""N 76°34'48.00000""W",140
II,"DOCTOR JOHN SPEIR, 600 acs..
Nanzemond Co., 28 Sept. 1678, p. 662.
Escheat land of Thomas Hunson; in","36°44'00.00000""N 76°34'00.00000""W",138
II,"EDWIN CONWAY, 400 acs., Middlesex Co., 26 Sep. 1678, p. 663. On
the head of Mrs. Brocas’ land. Grant","37°39'25.00000""N 76°37'30.00000""W",164
II,"JNO. GREENHAUGH, 446 acs.,
Henrico Co., knowne by the name of
Smith's bay; 26 Sept. 1678, p. 663. E
","[37]°[22]'[00.0000]""N [77]°[23]'[00.0000]""W",252
II,"LIEUT. COL, CAD, JONES & MR.
DAVID JONES, 14,114 acs., Staff. Co.,
upon both sides of Accotynk & Poh","[38]°[43]'[00].[0000]""N [77]°[11]'[00].[0000]""W",1704
II,"WM. BAYEY, 458 acs., Rappa. Co..
on the N. side; 28 Sept. 1678, p. 664.
‘Adj. ‘lands of ‘Mr. Geo. Ta","[38]°[01]'[30.00000]""N [77]°[00]'[00.00000]""W",288
II,"THO. KENDALL, 400 acs., N’ampton Co., 3 Oct. 1678, p. 664. Escheat
fand of Jno. Kendall. Trans. of 8","[37]°[28]'[00.0000]""N [75]°[58]'[00.0000]""W",178
II,"MALAG. PEAL (Peale), 843 acs.,
W’moreland Co., upon branches of
Pope’s Cr., 20 Nov. 1678, p. 665. Ad","[38]°[06]'[00.0000]""N [76]°[55]'[00.0000]""W",267
II,"COL. THO. PATE, 200 acs., Gloster
Co., N. side Yorke Riv., & E. side of
Propotank Cr.; 10 Oct. 1678,","[37]°[22]'[00.0000]""N [76]°[31]'[00.0000]""W",243
II,"ROGER SHACKLEFORD (SHAKLEFORD), 313 acs., Gloster Co., 20 Nov.
1678, p. 665. Neer Mattapony old
path","[37]°[26]'[00.0000]""N [76]°[32]'[00.0000]""W",214
II,"THOMAS AMIES (Amis), 295 acs.,.
Gloster Co., 20 Nov. 1678, p. 666. On
the Dragon Sw., adj.-land of S","37°28'00.00000""N 76°32'00.00000""W",178
II,"CAPT. JOHN ARMSTEAD (Armestead), 550 acs., Gloster Co., Kingston
Par., on E. side of the E’most rive","[37]°[24]'[00.0000]""N [76]°[20]'[00.0000]""W",186
II,"WILLIAM NORMAN, 177% azcs.,
Gloster Co., 20 Nov. 1678, p. 666. Adj.
Thomas Amies’ land; Ricd. Creden","[37]°[24]'[00.00000]""N [76]°[31]'[00.00000]""W",171
II,"ROBT. BEVERLEY, 300 acs., Gloster
Co., bet. Major David Cant & Thomas
Dawkiins; 20 Nov. 1678, p. 666","37°23'00.00000""N 76°31'00.00000""W",155
II,"THOMAS MATTHEWS (Mathews),
300 acs., in Cherry Point Neck, N’umberland Co., 27 Nov. 1678, p. 667. Ad","[37°55'00.00000""N 76°20'00.00000""W]",240
II,"MAJOR ANDREW GILSONWN (Gilson). 6710 acs., Staff. Co., 10 Oct. 1678,
p. 667. Beg. on SSW. side of Iv","38°37'00.00000""N 77°25'00.00000""W",848
II,"MR. GEO, HAILE, 1950 acs., Lancaster Co., on NW br. of Corotoman
Riv; adj. John Nickols; 6 July 1678","[37]°[45]'[00.0000]""N [76]°[28]'[00.0000]""W",345
II,"THOMAS HAYNES & ROBT.
GRIGG, 210 acs., Lancaster Co.,° 20
Nov. 1678, p. 668. Part supposed to
be des","[37]°[41]'[00.00000]""N [76]°[28]'[00.00000]""W",213
II,"MR. JNO. WRIGHT, 1040 acs.,
Nanzemond Co., 10 Nov. 1678, p. 669.
Beg. on S. side Dumplin Island Cr.
","36°46'00.00000""N 76°32'00.00000""W",315
II,"WM. SPEIGHT, 176 acs., Up. Par.
of Nanzemond Co., at a place called
Barbica; adjoyning. Humphrey Gri","[36]°[44]'[00.0000]""N [76]°[40]'[00.0000]""W",184
II,"JAMES PETERS (Peeters), 400 acs.,
Up. Par. of Nanzemond Co., 10 Nov.
1678, p. 669. Beg.-by Syprus Sw","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",196
II,"WILLIAM MAJOR, 130 acs., Yorke
Co., in Yorke Par., 20 ‘Nov. 1678, p.
670. Beg. by a swamp parting th","37°14'00.00000""N 76°30'00.00000""W",186
II,"MR. THO. HARWOOD, 206 acs.,
Yorke Co., New Pocoson Par., 20 Nov.
1678, p. 670. Beg. on S. side the M","[37]°[08]'[00.00000]""N [76]°[24]'[00.00000]""W",186
